tmdb_id,name,original_name,popularity,vote_average,vote_count,release_date,origin_country,genre_ids,overview,poster_path,fetched_at
152252,Father Brown,Father Brown,153.51,6.1,2807,2017-09-01,"[""United Kingdom""]",[18],"A modest, compassionate priest doubles as an effective crime solver in this series based on the short stories by G.K. Chesterton.",,2026-05-17T16:57:38.023935
152253,Fear Files... Har Mod Pe Darr,Fear Files... Har Mod Pe Darr,110.2,7.7,7767,2015-09-01,"[""India""]",[18],"Possessed lovers, witches, haunted houses and more bring tales of horror to the screen in this anthology series.",,2026-05-17T16:57:38.024091
152254,Filinta,Filinta,61.08,8.3,3188,2015-09-01,"[""Turkey""]",[18],"In 19th-century Istanbul, a young police officer investigates crimes and falls in love with the daughter of a wealthy merchant conspiring against him.",,2026-05-17T16:57:38.024235
152255,Fit for Fashion,Fit for Fashion,19.9,6.0,2243,2015-09-01,"[""US""]",[10764],"In this reality series, physique meets fashion as contestants compete in challenges to transform both body and image for the grand prize of $100,000.",,2026-05-17T16:57:38.024374
152256,Fix It and Finish It,Fix It and Finish It,218.12,7.3,1534,2014-09-01,"[""United States""]",[10764],"A team of skilled contractors and designers hosted by Antonio Sabato Jr. renovates houses, cabins and even RVs, transforming properties in one day.",,2026-05-17T16:57:38.024503
152257,Flowering Heart,Flowering Heart,87.0,5.7,327,2016-09-01,"[""South Korea""]",[18],"An ordinary student, who forms an advice club with her friends to help others, gains special powers after a mysterious encounter.",,2026-05-17T16:57:38.027028
152258,Food: Delicious Science,Food: Delicious Science,99.93,6.6,7350,2017-09-01,"[""US""]",[18],"In this series, TV presenter Michael Mosley and botanist James Wong explore the physics, chemistry and biology inside every bite of food we eat.",,2026-05-17T16:57:38.027481
152259,Footprints in the Sand,Footprints in the Sand,96.25,7.6,4398,2011-09-01,"[""United States""]",[18],"Familial bonds strain as dramas concerning love, greed, business and generosity simmer across generations.",,2026-05-17T16:57:38.027692
152260,For the Win,For the Win,106.14,8.8,9172,2017-09-01,"[""United States""]",[10764],Frisbee national champion Brodie Smith challenges inventive athletes across the US to an exhibition match in the unconventional sports they've created.,,2026-05-17T16:57:38.027847
152261,Forces of Nature,Forces of Nature,253.36,6.9,1148,2016-09-01,"[""United Kingdom""]",[18],"This dynamic series spans the globe to explain the complex natural forces that govern the planet, from shape and color to motion and the elements.",,2026-05-17T16:57:38.027986
152262,Forget Me Not,Forget Me Not,41.34,6.7,2574,2011-09-01,"[""United Kingdom""]",[18],"Teenage Xue Ming was forced to marry the man who raped her. Years after abandoning her young sons to find a better life, can she escape the guilt?",,2026-05-17T16:57:38.028137
152263,Four Seasons in Havana,Four Seasons in Havana,329.71,9.5,6999,2016-09-01,"[""Spain""]",[18],"As Havana slowly revolves through the year, wistful detective Mario Conde probes the sultry heart of the city to investigate dark and deadly crimes.",,2026-05-17T16:57:38.028295
152264,Frasier,Frasier,32.99,5.9,8459,2003-09-01,"[""United States""]",[18],Frasier Crane is a snooty but lovable Seattle psychiatrist who dispenses advice on his call-in radio show while ignoring it in his own relationships.,,2026-05-17T16:57:38.028500
152265,Friday Night Tykes,Friday Night Tykes,92.39,6.3,2663,2017-09-01,"[""United States""]",[10764],"This docuseries dives into the cutthroat world of Texas youth football, where kids face grueling demands and pressure from coaches and parents to win.",,2026-05-17T16:57:38.032144
152266,Friends,Friends,168.75,4.6,4451,2003-09-01,"[""United States""]",[18],"This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",,2026-05-17T16:57:38.032478
152267,Frozen Planet,Frozen Planet,190.53,6.0,7094,2011-09-01,"[""United Kingdom""]",[18],Go on a journey through the Arctic and Antarctic with this visually stunning program that explores these wildernesses and their inhabitants.,,2026-05-17T16:57:38.034805
152268,Gabru: Hip Hop Revolution,Gabru: Hip Hop Revolution,9.81,3.6,4356,2018-09-01,"[""India""]",[18],"Three young, aspiring Indian rappers make their way in a cutthroat music industry, dreaming of fame, stardom and ultimate hip-hop domination .",,2026-05-17T16:57:38.035083
152269,Galavant,Galavant,303.31,6.2,4162,2016-09-01,"[""United States""]",[18],"In a time of legend, Galavant the knight embarks on a quest to save his fair lady and become a hero in this tongue-in-cheek musical comedy.",,2026-05-17T16:57:38.035436
152270,Game Winning Hit,Game Winning Hit,255.42,7.2,604,2009-09-01,"[""Taiwan""]",[18],An army deserter hiding out in a small coastal town becomes the coach of a youth baseball team and develops warm relationships in his new community.,,2026-05-17T16:57:38.037760
152271,Gangs of Hassepur,Gangs of Hassepur,178.28,5.8,8603,2014-09-01,"[""India""]",[18],"Training a keen eye on hot-button political topics, this variety show features stand-up comedy, sketches and sarcastic celebrity impersonations.",,2026-05-17T16:57:38.038143
152272,Gargantia on the Verdurous Planet,Gargantia on the Verdurous Planet,233.45,5.9,1877,2013-09-01,"[""Japan""]",[18],"After falling through a wormhole, a space-dwelling teen mecha pilot awakes to find himself amid the inhabitants of a strange planet called ... Earth.",,2026-05-17T16:57:38.038429
152273,Genius of the Ancient World,Genius of the Ancient World,271.29,8.3,3715,2015-09-01,"[""United Kingdom""]",[18],"Historian Bettany Hughes travels to India, Greece and China to explore the lives and times of Buddha, Socrates and Confucius.",,2026-05-17T16:57:38.038765
152274,Genius of the Modern World,Genius of the Modern World,183.5,8.4,6232,2016-09-01,"[""United Kingdom""]",[18],"Historian Bettany Hughes explores the intellectual landscapes that helped shape the work of Karl Marx, Friedrich Nietzsche and Sigmund Freud.",,2026-05-17T16:57:38.038998
152275,Gentlemen and Gangsters,Gentlemen and Gangsters,69.38,5.8,1927,2016-09-01,"[""Sweden""]",[18],"Now on the run, a writer relates his previous year's escapades when he got sucked into the thrilling, sordid orbit of boxer and jazz man Henry Morgan.",,2026-05-17T16:57:38.039278
152276,Geronimo Stilton,Geronimo Stilton,148.43,7.2,11380,2011-09-01,"[""Italy""]",[18],"With the help of brainy and adventurous sidekicks, New Mouse City's favorite journalist investigates mysteries that take him around the world,",,2026-05-17T16:57:38.041646
152277,Get Shorty,Get Shorty,73.4,3.3,3939,2017-09-01,"[""United States""]",[18],Organized crime enforcer Miles Daly strives to reinvent himself as a Hollywood filmmaker in this satire based on Elmore Leonard's best-selling novel.,,2026-05-17T16:57:38.042001
152278,Ghost Town Gold,Ghost Town Gold,182.92,5.9,8949,2012-09-01,"[""United States""]",[10764],"Two history buffs with an eye for valuables traverse through forgotten mines and abandoned landmarks in the wild, wild West to score collectibles.",,2026-05-17T16:57:38.042325
152279,Glowing Embers,Glowing Embers,489.61,6.6,6337,2010-09-01,"[""US""]",[18],"Amid Malaysia's charcoal industry, a woman deftly adapts to her environs as she juggles three men in her life: her husband, her lover and her friend.",,2026-05-17T16:57:38.042578
152280,Goldie & Bear,Goldie & Bear,108.15,5.8,2727,2017-09-01,"[""United States""]",[18],"Best pals Goldie and Bear, from ""Goldilocks and the Three Bears,"" join other characters from beloved stories for adventures in the Fairy Tale Forest.",,2026-05-17T16:57:38.042915
152281,Gomorrah,Gomorrah,36.62,5.0,3729,2016-09-01,"[""Italy""]",[18],"Mafia activity in Naples is at the center of this series, which focuses on internal struggles that follow after the head of a family is imprisoned.",,2026-05-17T16:57:38.043178
152282,Gonul,Gonul,207.31,4.7,2891,2015-09-01,"[""Turkey""]",[18],"A nurse escapes from her surgeon fiancé after his ex reveals his dark secrets. She later finds love again, but a car accident changes everything.",,2026-05-17T16:57:38.043422
152283,Gossip Girl,Gossip Girl,155.54,6.9,7145,2012-09-01,"[""United States""]",[18],A group of hyperprivileged Manhattan private-school kids seem to get away with everything. Except an anonymous blogger is watching their every move.,,2026-05-17T16:57:38.046597
152284,Grand Designs,Grand Designs,146.38,6.7,4748,2017-09-01,"[""United Kingdom""]",[10764],"Host Kevin McCloud presents people who take self-building houses to a new level, following every step of their ambitious plans from beginning to end.",,2026-05-17T16:57:38.046879
152285,Grand Hotel,Grand Hotel,267.8,5.3,9991,2013-09-01,"[""Spain""]",[18],"To learn the truth about his sister's mysterious disappearance, a young man infiltrates a hotel in the guise of a footman and begins an investigation.",,2026-05-17T16:57:38.047031
152286,Great Interior Design Challenge,Great Interior Design Challenge,66.77,3.7,7120,2016-09-01,"[""United Kingdom""]",[10764],"In this reality series, amateur interior designers on tight budgets test their mettle transforming rooms with speed and style.",,2026-05-17T16:57:38.048419
152287,Great Yellowstone Thaw,Great Yellowstone Thaw,40.79,5.4,7805,2017-09-01,"[""United Kingdom""]",[18],This series explores the effects of the extreme temperature variations at Yellowstone National Park on the animals that live there.,,2026-05-17T16:57:38.048837
152288,Gunslinger Girl,Gunslinger Girl,176.45,5.8,3204,2008-09-01,"[""Japan""]",[18],"On the surface, the Social Welfare Agency appears to help orphaned schoolgirls, but it's actually turning them into lethal agents.",,2026-05-17T16:57:38.049130
152289,Ha Unlimited,Ha Unlimited,24.39,6.6,978,2016-09-01,"[""US""]",[18],"Three comedians launch a company designed to spread happiness far and wide in this Thai sitcom packed with gags, sound effects and special guests.",,2026-05-17T16:57:38.049342
152290,Hannibal,Hannibal,117.68,6.2,5464,2015-09-01,"[""United States""]",[18],This drama series focuses on the early years of the relationship between FBI criminal profiler Will Graham and homicidal cannibal Dr. Hannibal Lecter.,,2026-05-17T16:57:38.052603
152291,Happy 300 Days,Happy 300 Days,91.47,6.5,2388,2013-09-01,"[""Taiwan""]",[18],"An unexpected pregnancy sends a woman back to her hometown to share a house with three nice guys. Each has problems, but each would make a great dad.",,2026-05-17T16:57:38.053149
152292,Happy Valley,Happy Valley,17.85,5.6,1659,2016-09-01,"[""United Kingdom""]",[18],"Yorkshire police sergeant Catherine Cawood pursues the man who assaulted her late daughter, unaware he is now part of a secret kidnapping plot.",,2026-05-17T16:57:38.053363
152293,Happyish,Happyish,47.27,4.2,9350,2015-09-01,"[""United States""]",[18],"A middle-aged adman is shaken up by his new boss, a 25-year-old who advises him to ""rebrand"" himself. Is it possible, or is this as good as he'll get?",,2026-05-17T16:57:38.053512
152294,Harold Shipman - Driven to Kill,Harold Shipman - Driven to Kill,24.45,6.7,1578,2014-09-01,"[""United Kingdom""]",[18],"Interviews and dramatic reconstructions illuminate the twisted motivations and brazen crimes of serial killer and respected physician, Harold Shipman.",,2026-05-17T16:57:38.053700
152295,Harry & Bunnie,Harry & Bunnie,182.55,5.0,5737,2017-09-01,"[""Malaysia""]",[18],A young wannabe magician and his mischievous stage rabbit battle and sabotage each other while putting on shows.,,2026-05-17T16:57:38.053860
152296,Hart of Dixie,Hart of Dixie,12.1,7.6,10117,2014-09-01,"[""United States""]",[18],Fast-talking city girl Zoe Hart winds up patching up the locals of a tiny town in the Deep South when she inherits a medical practice in Alabama.,,2026-05-17T16:57:38.054046
152297,Hati Perempuan,Hati Perempuan,36.41,9.0,2492,2015-09-01,"[""Indonesia""]",[18],Sparks of both passion and contempt fly when a self-sufficient architect is forced to work with a snobbish industrialist.,,2026-05-17T16:57:38.054239
152298,Haven,Haven,181.48,8.5,4165,2015-09-01,"[""Canada""]",[18],"Residents of Haven, Maine, are plagued by supernatural afflictions. To reveal the truth, FBI agent Audrey Parker must delve into her own strange past.",,2026-05-17T16:57:38.054391
152299,Heavy Rescue: 401,Heavy Rescue: 401,202.58,3.4,3811,2018-09-01,"[""Canada""]",[10764],"In the harshest weather, rookie and veteran heavy recovery operators fight to keep southern Ontario's busy, treacherous highways clear and safe.",,2026-05-17T16:57:38.054530
152300,Helix,Helix,159.28,7.6,8517,2015-09-01,"[""United States""]",[18],"While investigating a possible outbreak at an Arctic research facility, scientists discover a new virus that could wipe out every human on the planet.",,2026-05-17T16:57:38.057362
152301,Hell on Wheels,Hell on Wheels,59.51,7.7,5903,2016-09-01,"[""Canada""]",[18],Former Confederate soldier Cullen Bohannon sets out on a quest to find his wife's killer as post-Civil War America struggles to rebuild its identity.,,2026-05-17T16:57:38.058749
152302,Herrens veje,Herrens veje,66.42,6.4,7537,2018-09-01,"[""Denmark""]",[18],A family with a storied history of service to the Church of Denmark fractures under the tyrannical rule and ambition of its hard-driving patriarch.,,2026-05-17T16:57:38.059024
152303,Hidden Singer,Hidden Singer,36.0,8.2,1622,2015-09-01,"[""South Korea""]",[10764],Pop stars and impersonators face off to be the last one standing as the audience tries to determine the real singer by listening to their voices only.,,2026-05-17T16:57:38.059220
152304,Highway Thru Hell,Highway Thru Hell,323.09,4.9,8568,2016-09-01,"[""Canada""]",[10764],"On the hazardous highways of Canada's interior, heavy vehicle towing companies experience hardship and triumph rescuing wrecked and stranded trucks.",,2026-05-17T16:57:38.064032
152305,Highway to Heaven,Highway to Heaven,43.92,5.3,3315,1988-09-01,"[""United States""]",[18],"Under God's direction, angel Jonathan and ex-cop Mark help troubled souls overcome adversity and embrace honesty, kindness and forgiveness.",,2026-05-17T16:57:38.064480
152306,Hinterland,Hinterland,417.65,5.7,7155,2016-09-01,"[""United Kingdom""]",[18],"Forsaking London for the rustic landscapes of Wales, a police detective with a troubled soul finds himself in a place with secrets as dark as his own.",,2026-05-17T16:57:38.064723
152307,Historia de un clan,Historia de un clan,66.67,6.9,1501,2015-09-01,"[""Argentina""]",[18],"This drama based on a true story follows the Puccios, a criminal family who kidnaps wealthy people and holds them hostage in their home.",,2026-05-17T16:57:38.065091
152308,History's Greatest Hoaxes,History's Greatest Hoaxes,25.75,7.6,1116,2016-09-01,"[""Australia""]",[18],"Using previously unseen footage, this documentary series offers new insights into some of the biggest scams and forgeries in human history.",,2026-05-17T16:57:38.067874
152309,Hogie the Globehopper,Hogie the Globehopper,67.43,7.1,5064,2016-09-01,"[""United States""]",[18],"Hogie and his friends travel the world, exploring far-flung locales like Buenos Aires, Cairo, Hawaii and the Galapagos Islands.",,2026-05-17T16:57:38.068219
152310,Hormones,Hormones,246.14,6.5,2199,2015-09-01,"[""Thailand""]",[18],"High school students in Bangkok wrestle with issues such as sex, teen pregnancy, drugs, school violence, family turmoil and more in this Thai drama.",,2026-05-17T16:57:38.068492
152311,Horror Homes,Horror Homes,18.51,3.7,7474,2016-09-01,"[""United Kingdom""]",[18],"Dream homes turn into property nightmares when mold, maggots, natural disasters and other inconveniences move in.",,2026-05-17T16:57:38.071881
152312,Hotel Beau Séjour,Hotel Beau Séjour,58.7,2.0,2675,2017-09-01,"[""Belgium""]",[18],"Caught in an afterlife limbo, teenage Kato investigates her own mysterious death and unravels a web of secrets in her seemingly tranquil village.",,2026-05-17T16:57:38.072154
152313,How to Live Mortgage Free with Sarah Beeny,How to Live Mortgage Free with Sarah Beeny,79.2,7.1,1415,2018-09-01,"[""US""]",[10764],Real estate expert and TV presenter Sarah Beeny meets with clever property owners who share their colorful stories about living mortgage free.,,2026-05-17T16:57:38.072335
152314,Humsafar,Humsafar,38.23,6.5,5245,2011-09-01,"[""Pakistan""]",[18],"To fulfill her mother's dying wish, middle-class Khirad marries elite Ashar. But those who disapprove plot to turn Ashar against his wife.",,2026-05-17T16:57:38.072488
152315,Hunters of the South Seas,Hunters of the South Seas,188.32,7.6,1558,2015-09-01,"[""United Kingdom""]",[18],"In a far corner of the Pacific Ocean, people who live entirely at sea share insights into their incredible amphibious lifestyle.",,2026-05-17T16:57:38.074896
152316,Huntik: Secrets and Seekers,Huntik: Secrets and Seekers,71.09,8.7,746,2011-09-01,"[""United States""]",[18],"A high school student searching for his missing father joins a secret group known as the Seekers, who ally with aliens to protect the world from evil.",,2026-05-17T16:57:38.075186
152317,Hyori's Bed & Breakfast,Hyori's Bed & Breakfast,2.68,4.7,5164,2018-09-01,"[""US""]",[10764],"K-pop diva Lee Hyo-ri and her husband open up their home on the beautiful Jeju Island to welcome travelers for free stays, meals and late-night chats.",,2026-05-17T16:57:38.075365
152318,I Am Me!,I Am Me!,71.89,5.9,1139,2016-09-01,"[""Mexico""]",[18],Aspiring hip-hop star Francisco builds a name for himself as a musical artist while his conscience helps him through family drama and discrimination.,,2026-05-17T16:57:38.075511
152319,I'm Sorry,I'm Sorry,75.67,8.6,2178,2019-09-01,"[""United States""]",[18],"Life is a series of awkward situations for comedy writer and mom Andrea, thanks to plenty of neuroses and a knack for sticking her foot in her mouth.",,2026-05-17T16:57:38.077221
152320,Idiotest,Idiotest,51.72,7.8,855,2014-09-01,"[""United States""]",[10764],Comedian Ben Gleib hosts this game show in which teams of two compete to solve increasingly tough brain teasers. Faster answers mean more money.,,2026-05-17T16:57:38.077447
152321,In Between,In Between,209.83,6.2,6021,2012-09-01,"[""Taiwan""]",[18],An author having trouble finishing his new romance novel because he's lost faith in love regains his romantic soul after meeting a flight attendant.,,2026-05-17T16:57:38.077639
152322,India: Nature's Wonderland,India: Nature's Wonderland,137.56,6.0,7388,2015-09-01,"[""United Kingdom""]",[18],Wildlife biologist Liz Bonnin explores the natural wonders of India in this series that reveals the species and cultures unique to this ancient land.,,2026-05-17T16:57:38.077802
152323,Inside The Freemasons,Inside The Freemasons,25.27,8.3,1753,2017-09-01,"[""United Kingdom""]",[18],"Explore the history and future of the Freemasons, a fraternal order steeped in both secrecy and tradition.",,2026-05-17T16:57:38.077946
152324,Inside the Mind of a Serial Killer,Inside the Mind of a Serial Killer,209.21,6.4,1738,2015-09-01,"[""United States""]",[18],"Mixing dramatic re-enactments with real-life footage, this series delves into the tormented psyches of the world's most infamous serial killers.",,2026-05-17T16:57:38.080975
152325,Inside the Mossad,Inside the Mossad,255.14,6.9,5784,2017-09-01,"[""Israel""]",[18],"In this documentary, dozens of former agents from the Mossad, Israel's foreign intelligence agency, reveal their top-secret operations.",,2026-05-17T16:57:38.081205
152326,Inst@famous,Inst@famous,131.28,7.4,2270,2018-09-01,"[""United Kingdom""]",[10764],Self-made social media celebrities share the stories of how they built their online empires and where they plan to take their unexpected fame next.,,2026-05-17T16:57:38.081383
152327,Intelligence,Intelligence,181.14,5.4,2893,2007-09-01,"[""Canada""]",[18],Clashes both on the street and in the bedroom pits the female head of the Organized Crime Unit against the cocky leader of a pot-smuggling ring.,,2026-05-17T16:57:38.081614
152328,Iron Man: Armored Adventures,Iron Man: Armored Adventures,67.98,5.7,1167,2011-09-01,"[""Canada""]",[18],Teen phenom Tony Stark takes to the skies with an ingeniously engineered suit of armor to learn the truth about his father's mysterious death.,,2026-05-17T16:57:38.081951
152329,Islands of the Future,Islands of the Future,48.02,4.7,5731,2014-09-01,"[""United Kingdom""]",[18],"Amid rising oil and gas prices and dwindling resources, tiny islands off the coast of Europe are rethinking the future of energy.",,2026-05-17T16:57:38.082163
152330,마녀사냥,마녀사냥,357.81,5.3,9084,2015-09-01,"[""South Korea""]",[18],"Four Korean celebrity men and guest stars of both genders discuss women, sex and relationships – to an unprecedented degree of openness.",,2026-05-17T16:57:38.082352
152331,Jack Taylor,Jack Taylor,118.46,6.8,160,2016-09-01,"[""United States""]",[18],Ken Bruen's bestselling crime novels leap to life in this series of TV movies featuring Irish cop-turned-private-investigator Jack Taylor.,,2026-05-17T16:57:38.082513
152332,Japanese Style Originator,Japanese Style Originator,134.74,4.4,1879,2008-09-01,"[""Japan""]",[18],"Find out everything there is to know about Japanese tradition, from food to culture to objects and arts, and the people who are continuing it today.",,2026-05-17T16:57:38.085018
152333,Jeopardy!,Jeopardy!,42.1,8.2,822,2019-09-01,"[""United States""]",[10764],"Alex Trebek hosts one of TV's longest-running game shows, where a trio of players buzz in with their knowledge of history, arts, pop culture and more.",,2026-05-17T16:57:38.085271
152334,Jericho,Jericho,165.08,7.6,10800,2008-09-01,"[""United States""]",[18],"Jake returns to his Kansas town to collect an inheritance, but a nuclear blast cuts off the outside world and makes him a reluctant leader amid chaos.",,2026-05-17T16:57:38.085434
152335,Jhansi Ki Rani,Jhansi Ki Rani,84.14,6.6,4130,2009-09-01,"[""India""]",[18],"In British-ruled, 19th-century India, a 14-year-old girl trains as a warrior and becomes a devoted crusader in her country's fight for independence.",,2026-05-17T16:57:38.085626
152336,JingleKids,JingleKids,106.66,6.2,11375,2017-09-01,"[""Russia""]",[18],"In a magical wonderland, merry children and their furry friends explore their unique hobbies while making eye-opening discoveries through adventures.",,2026-05-17T16:57:38.085794
152337,Jonathan Strange & Mr Norrell,Jonathan Strange & Mr Norrell,56.75,6.9,4335,2015-09-01,"[""United Kingdom""]",[18],"In 1806, ambitious magician Norrell leads a revival of practical magic in England and ignites a fierce rivalry with bold young conjurer Strange.",,2026-05-17T16:57:38.085938
152338,Juana Brava,Juana Brava,267.72,7.1,3624,2015-09-01,"[""Chile""]",[18],"After many years away, a woman returns to her hometown, where her mayor father presides over a corrupt, lawless and rundown municipality.",,2026-05-17T16:57:38.086106
152339,Juana Inés,Juana Inés,98.69,6.8,2521,2016-09-01,"[""Mexico""]",[18],"Juana Inés de la Cruz, a powerful feminist nun involved in a forbidden love affair with a woman, faces oppression in 17th-century Mexico.",,2026-05-17T16:57:38.086255
152340,Julius Jr.,Julius Jr.,7.12,5.8,1255,2014-09-01,"[""United States""]",[18],Paul Frank's fun artwork comes to life in this show that follows monkey Julius Jr. and his friends as they explore the world and help each other out.,,2026-05-17T16:57:38.086394
152341,K,K,131.32,5.2,1334,2012-09-01,"[""Japan""]",[18],"A young boy is wanted for a crime he has no recollection of committing and must go on the run, hunted by two powerful kings and their forces.",,2026-05-17T16:57:38.086533
152342,Kaçak,Kaçak,110.49,5.2,2224,2013-09-01,"[""Turkey""]",[18],A cop who killed a mobster's son and fled to a small town with a changed identity finds his quiet new life disrupted when he becomes a local hero.,,2026-05-17T16:57:38.088927
152343,Ken Burns: The Civil War,Ken Burns: The Civil War,142.87,7.4,9867,1990-09-01,"[""United States""]",[18],"Ken Burns's documentary depicts the action of famous Civil War battles, and relates the stories of soldiers, generals and a beleaguered president.",,2026-05-17T16:57:38.089220
152344,Ken Burns: The Roosevelts: An Intimate History,Ken Burns: The Roosevelts: An Intimate History,134.12,8.0,2242,2014-09-01,"[""United States""]",[18],"Award-winning documentarian Burns profiles three members of one of America's premier political families: Theodore, Franklin and Eleanor Roosevelt.",,2026-05-17T16:57:38.089388
152345,Ken Burns: The West,Ken Burns: The West,317.29,6.2,6680,1996-09-01,"[""United States""]",[18],Historian Ken Burns and his team bring to life the challenges Americans faced in the 19th century as they embarked on westward expansion.,,2026-05-17T16:57:38.089528
152346,Khaani,Khaani,366.47,7.2,748,2017-09-01,"[""Pakistan""]",[18],"After a rich politician's son kills a young woman's brother, an unlikely romantic connection complicates her pursuit of justice.",,2026-05-17T16:57:38.091352
152347,Khan: No. 1 Crime Hunter,Khan: No. 1 Crime Hunter,239.57,8.1,6031,2018-09-01,"[""India""]",[18],"From fake marriages to online shopping fraud, a whip-smart police officer investigates truly baffling cons that were inspired by true stories.",,2026-05-17T16:57:38.091671
152348,Khelti Hai Zindagi Aankh Micholi,Khelti Hai Zindagi Aankh Micholi,100.42,7.4,3686,2013-09-01,"[""India""]",[18],"The life of a 14-year-old girl is thrown into turmoil when her father dies, forcing her mother to make hard choices for their family.",,2026-05-17T16:57:38.091886
152349,Khotey Sikkey,Khotey Sikkey,238.53,7.3,1498,2011-09-01,"[""India""]",[18],Five affluent youths find a new sense of purpose as they team up with a Mumbai police officer on crime-busting missions around the city.,,2026-05-17T16:57:38.092049
152350,Kikoriki,Kikoriki,7.98,6.4,7109,2010-09-01,"[""US""]",[18],"A wacky rabbit and his gang of animal pals have fun solving problems, sharing stories and exploring their sometimes magical, always special world.",,2026-05-17T16:57:38.092245
152351,Kingdoms of the Sky,Kingdoms of the Sky,423.12,6.1,6405,2018-09-01,"[""US""]",[18],Meet the astonishing animals and adventurous people living on some of the most spectacular – and formidable – mountain ranges in the world.,,2026-05-17T16:57:38.092409
152352,Kiss The Series,Kiss The Series,101.06,6.2,10480,2016-09-01,"[""US""]",[18],"After a night out, Sandee wakes to discover she and her buddy have either taken their platonic friendship to a whole new level or ruined it forever.",,2026-05-17T16:57:38.094672
152353,Kitten Rescuers,Kitten Rescuers,121.4,7.2,984,2017-09-01,"[""United Kingdom""]",[10764],Cat-crazy host Jo Brand follows vets and animal welfare officers who take on daring rescues to save furry felines subjected to different cat-astrophes.,,2026-05-17T16:57:38.095027
152354,Knights of Sidonia,Knights of Sidonia,136.85,7.0,4222,2015-09-01,"[""Japan""]",[18],A hero rises to save a world that's also a spaceship under siege by an alien threat in this original anime series based on the popular manga comic.,,2026-05-17T16:57:38.095272
152355,Kon Kon Kon,Kon Kon Kon,9.08,6.1,2821,2014-09-01,"[""US""]",[18],Explore the stories of ordinary people dealing with extraordinary circumstances in this series that focuses on overcoming obstacles and odds.,,2026-05-17T16:57:38.095430
152356,Krishna Balram,Krishna Balram,36.79,4.9,2215,2019-09-01,"[""US""]",[18],"From playing pranks to destroying demons, Lord Krishna and brother Balaram's lives in Vrindavan are action-packed in this mythological series.",,2026-05-17T16:57:38.095607
152357,Kurt Seyit & Sura,Kurt Seyit & Sura,42.9,7.1,5512,2014-09-01,"[""Turkey""]",[18],A Turkish lieutenant and the daughter of Russian nobles fight for their love against forces of family and social expectation and historical events.,,2026-05-17T16:57:38.095771
152358,La Familia P. Luche,La Familia P. Luche,214.47,7.5,207,2012-09-01,"[""United States""]",[18],"This irreverent sitcom featues Ludovico, Federica and their three children Bibi, Junior and Ludoviquito, living in Ciudad P. Luche.",,2026-05-17T16:57:38.095916
152359,La Femme,La Femme,197.37,8.1,3618,2016-09-01,"[""US""]",[18],"Personal desires guide the lives of a marriage-averse entrepreneur, a housewife coping with infidelity and a career woman who leaves her spouse.",,2026-05-17T16:57:38.096046
152360,La Piloto,La Piloto,191.82,4.7,6588,2017-09-01,"[""Mexico""]",[18],"Dreaming her whole life of becoming a pilot, Yolanda finds work as a flight attendant, unaware she'll soon be thrust into a drug smuggling operation.",,2026-05-17T16:57:38.096206
152361,La Rosa de Guadalupe,La Rosa de Guadalupe,127.87,6.6,1849,2010-09-01,"[""Mexico""]",[18],"This series responds to the need to believe in miracles, dreams, love stories and happy endings, with positive characters.",,2026-05-17T16:57:38.096351
152362,La Viuda Negra,La Viuda Negra,191.14,6.2,10284,2016-09-01,"[""Colombia""]",[18],"Beautiful and ruthless Griselda Blanco, known as the queen of cocaine, becomes Pablo Escobar's boss and governs a world of deceit and death.",,2026-05-17T16:57:38.096486
152363,"Lady, la vendedora de rosas","Lady, la vendedora de rosas",141.0,5.4,132,2015-09-01,"[""Colombia""]",[18],"This series tells the life story of Colombian film star Lady Tabares, who was plucked off the mean streets to star in a film and quickly rose to fame.",,2026-05-17T16:57:38.098970
152364,Land Girls,Land Girls,205.71,9.2,6858,2011-09-01,"[""United Kingdom""]",[18],"Follow the lives, loves, highs and lows of four members of the Women's Land Army who are working at the Hoxley Estate during WWII.",,2026-05-17T16:57:38.099285
152365,Last,Last,89.14,6.8,5790,2015-09-01,"[""South Korea""]",[18],"When his big stock plan fails, a hotshot fund manager winds up homeless and must learn the secret ranking system of the street in order to survive.",,2026-05-17T16:57:38.099459
152366,Learning Time with Timmy,Learning Time with Timmy,182.92,7.9,2179,2018-09-01,"[""United Kingdom""]",[18],Colorful characters and edutaining activities help make learning English fun in this series geared toward youngsters.,,2026-05-17T16:57:38.099648
152367,Legends of Strength,Legends of Strength,96.27,6.7,1290,2017-09-01,"[""United States""]",[18],"From a circus entertainer to a grip master, meet the bodybuilding heroes who defied physical limits and redefined the meaning of strength.",,2026-05-17T16:57:38.099817
152368,Lego Friends,Lego Friends,98.67,5.9,2671,2017-09-01,"[""US""]",[18],"As a way to make friends, new girl in town Olivia volunteers to work at the Heartlake City World Petacular with four other girls.",,2026-05-17T16:57:38.099957
152369,Lego Friends: Girls on a Mission,Lego Friends: Girls on a Mission,289.94,6.5,868,2018-09-01,"[""Denmark""]",[18],"Five best friends put their teamwork, wits and courage to the test when they take on a mission to protect Heartlake City from bad people.",,2026-05-17T16:57:38.100118
